k2,k_2,k3,k_3,k4,k5,k_5,k6,deg_ratio,k7,k_7,k8,k_8,k9,k_9,k10,k11,k_11,k12,k13,k_13,k14,k15,k_15,k16,k17b,k18a,k18b,k19,k20,k21,k_21,k22,k23,k24,k25a,k25b,k26,k27,k28,k29,totalSTAT,RJ,SHP2,PPX,PPN,vl_loc
1.39E-05,0.086485,0.94282,18.173,0.034215,0.69542,0.058118,21.586,65.476,7.30E-05,16.398,1.341,1.2703,0.00048508,9.6876,0.0059934,0.0047568,0.88053,0.0083965,7.07E-09,4.5031,0.049131,0.0009594,0.4492,0.07791,4.5458,0.43147,91.464,0.0011467,0.31548,0.0083426,0.29154,0.00010264,0.0069117,6.95E-05,0.1403,1955.1,5.40E-05,7.39E-06,0.0061153,0.00056657,175.63,9.8073,619.97,298.2,129.31,4980
0.0052609,0.0051556,0.042214,0.36729,0.037815,0.57698,2.6381,0.026946,42.546,0.0034873,40.854,0.0019964,0.0075328,0.0068089,4.228,4.93E-05,0.018225,0.0044114,0.00040053,2.88E-09,1.3767,0.0010237,0.00012886,0.93953,0.062052,0.071474,0.0050981,430.62,0.024813,0.00056298,0.001815,0.0014183,0.023168,7.31E-06,0.014128,0.014225,2362,0.0010559,9.93E-05,0.0145,0.012022,1188.9,318.82,201.9,0.63583,79.163,6600
0.00027719,0.014279,2.4133,0.10689,0.0050783,0.0046713,0.042832,4.8463,2.2919,6.89E-05,0.2792,0.013274,3.2588,0.034079,0.0082646,0.0012164,0.022301,2.0038,0.06976,2.77E-08,0.018086,0.0028337,0.0062653,0.0141,0.00012577,1.1639,0.00019682,631.98,0.00023404,0.00033215,0.046381,0.49558,0.016509,0.0035221,0.0031956,0.0025692,5.0698,0.00067994,0.0082095,0.2744,0.0076548,1350.6,45.819,628.67,7.529,1.2062,6420
1.16E-05,0.00023161,1.0749,0.019072,0.086466,0.0044259,1.053,34.748,12.912,0.00052546,26.658,0.11831,0.074508,0.0037766,0.16048,0.19879,0.069952,0.024731,0.0001122,2.90E-09,0.77819,0.40894,1.76E-05,0.01598,0.015499,0.0039168,0.00018838,11.568,0.00010157,0.0097553,0.054431,1.661,0.014267,0.0033769,0.0041768,0.84129,34706,0.00011331,0.00028102,0.0074104,0.00047702,74.591,0.77992,594.61,4.7451,83.171,13680
0.0025846,0.0009292,0.002894,0.97036,0.011455,0.28372,0.079835,2.2276,2.1901,0.00012235,30.671,0.069062,0.0020347,0.0043701,0.02153,0.035478,0.00059387,4.0914,0.0092146,5.44E-09,0.014534,6.96E-05,0.04133,0.92003,0.0034596,0.0042383,0.030084,4358.2,0.00072463,0.007548,0.0089074,0.0017262,0.00016125,1.48E-05,0.01079,0.00013439,5.3351,7.76E-05,0.0031404,0.0016876,0.00022272,145.66,3.5423,1.2607,2663,0.72713,7980
1.67E-05,0.00086639,1.4327,5.365,0.0061778,0.26442,0.50715,0.0047952,4.5289,0.1831,5.3583,0.027829,0.087877,0.01336,3.4242,0.0023421,0.0013094,0.0035921,0.0083517,7.10E-09,5.7759,0.0264,9.57E-05,0.65682,0.0002779,0.4949,0.080707,639.79,0.085083,0.074442,0.023787,0.020103,0.0025745,0.01201,0.0081728,0.23353,4.018,0.00055674,2.25E-05,0.9145,0.0039404,41.042,4.2129,7307.6,14.462,54.244,7920
0.0053557,0.0015691,0.014331,0.010786,0.061848,0.00011843,0.030584,4.6541,5.0173,0.064798,4.1653,1.3995,0.087473,0.027271,16.09,0.00016658,0.0011137,0.0025015,0.003248,1.68E-06,0.14156,0.027372,0.017758,2.0278,0.0084017,3.3303,0.098021,26923,0.075726,0.66606,1.8967,0.97525,0.0019053,0.021232,0.0019878,0.12653,9867.2,0.0057697,0.00039278,0.038265,0.0001681,1964.2,75.363,7336.9,17.845,188.7,4140
0.00030945,0.40305,0.17123,0.023969,0.0039449,0.39052,0.20713,0.047145,4.8868,0.0073928,34.012,0.0024481,0.0545,0.0015415,0.30205,0.00012442,2.82E-05,0.025819,0.0052291,1.46E-08,6.5024,0.46116,0.042313,0.0064988,0.1132,0.019641,0.017216,15159,0.047509,0.030007,0.35347,5.2425,2.28E-05,5.03E-05,1.08E-05,0.41125,16.681,7.72E-05,0.00017349,0.000388,0.032139,141.27,1.4153,1302.4,18.22,1.2225,7800
5.37E-05,0.028233,2.7444,0.29714,0.023664,0.014495,46.052,1.059,5.0502,7.86E-05,0.021023,0.0016406,4.4342,2.52E-05,0.50514,0.00046613,0.00060262,0.21676,0.1997,2.07E-08,0.034839,0.10374,0.0029881,0.045475,0.083374,0.075604,0.0056759,125.25,0.021529,0.18322,0.45716,2.9203,0.00052468,0.001543,0.036667,0.00012491,38.85,0.0012302,3.17E-05,0.10511,0.053326,18201,281.05,1.1043,6.2082,560.84,3120
3.15E-05,0.004253,0.13344,3.3764,0.00022257,0.0021563,15.67,0.16776,59.255,0.00025374,0.25898,1.705,0.010036,0.00012998,0.18457,5.78E-05,0.00014097,0.031028,0.0080215,3.07E-07,0.0024607,0.0091616,0.00032363,0.30325,0.0040188,0.0027717,0.047362,276.36,0.0056551,0.066775,0.12294,0.0017601,3.78E-05,0.0066829,0.0014017,0.00011487,290.4,0.00054766,1.12E-05,0.90111,0.12159,15.766,147.99,1.2598,1626.6,7.624,8460
8.49E-05,0.0037825,0.26994,0.74483,0.0012541,0.0050196,0.052851,15.839,2.4241,0.06336,3.1546,0.23184,0.018123,0.0022198,3.052,0.0063999,0.0016577,14.567,0.00026888,4.78E-07,0.0022128,0.12225,0.0033337,0.035719,0.10377,0.65831,0.041596,4420.4,0.0012084,0.1704,0.010012,0.0020899,0.029385,0.0075232,0.0010696,0.082634,96.078,5.65E-05,1.63E-05,0.0012211,0.019968,1385.7,0.29163,7.3066,4792.4,805.59,9300
1.63E-05,0.092772,0.0031296,0.15627,0.49774,0.26743,14.284,3.9882,70.096,0.00058842,0.0080665,0.00027515,0.0039733,0.088614,0.11548,0.06992,1.41E-05,1.7993,0.0028017,9.36E-09,0.1374,0.01305,0.0093431,0.0047352,0.011458,1.9297,0.61322,17.271,0.0021936,0.61874,0.4902,0.20252,0.042,5.60E-05,8.44E-06,0.00021081,1109.6,4.95E-05,0.03866,0.00061052,0.045853,60.221,408.92,8.0913,128.89,18.421,5520
0.00012793,0.00012752,0.17557,0.039293,0.15088,0.001148,52.258,1.3102,23.856,0.0011988,14.166,0.0011799,0.031596,0.00076846,0.022949,0.0015049,0.0049708,0.018486,0.003676,4.81E-06,2.9218,0.00422,2.70E-05,0.028027,0.26594,0.020638,0.00015988,744.79,0.0020094,0.0017992,0.0050995,0.021817,0.00011284,0.017953,2.26E-05,0.16843,5318.8,0.0052,2.79E-05,0.00014547,0.0016296,3310.6,260.4,19.855,3.0518,70.604,7620
0.0002502,0.0021201,0.0032274,0.0029177,0.08243,0.0046026,13.736,0.89319,42.713,0.43411,0.32603,1.4981,0.055859,4.47E-05,0.12812,0.0013042,0.0032041,2.6131,0.051708,2.27E-07,0.22783,0.30056,0.00024552,1.0398,0.0012266,0.20302,0.0058542,687.15,0.01831,0.13448,0.00098314,0.020862,0.01171,0.0037888,9.38E-06,0.0020405,7.8652,3.96E-05,0.00010499,0.0089761,0.025251,12.702,0.70988,4.978,165.32,5.0412,2460
0.00028888,0.00056273,0.00074196,0.010071,0.0018739,0.0056528,0.05504,2.8947,2.0425,0.054349,0.37282,0.11236,2.5839,0.024993,0.66508,0.093042,0.00051976,0.02945,0.0050273,1.25E-08,0.3416,0.24805,1.21E-05,0.12658,0.00033328,0.25321,0.012822,488.8,0.001604,0.0048416,0.90101,0.080656,1.49E-05,0.00051495,0.00012572,0.12243,10.553,2.06E-05,0.0005547,0.59157,0.0055317,455,0.20227,27.619,62.233,266.39,8580
4.15E-05,0.0010821,0.00094002,0.085233,0.0043763,0.3902,4.4167,0.023976,3.7023,0.00085596,0.58232,0.0010283,0.95327,5.24E-05,0.016326,0.27494,1.65E-05,3.7302,0.0039147,1.13E-08,0.0046076,0.25643,6.98E-05,0.10301,0.10564,0.0080368,0.019534,186.33,4.33E-05,0.00018112,0.16119,0.065326,4.58E-05,0.00028453,5.17E-06,0.043895,12.204,8.17E-05,2.24E-05,0.003766,0.00054118,311.96,4.783,7.7037,18.708,1860.3,13260
0.0051754,0.00011058,0.52853,0.081437,0.27137,0.036623,0.21031,3.0573,22.153,0.00095908,0.0062692,0.0038946,0.0028849,0.02394,14.28,0.0034341,0.0042444,0.032506,0.00093348,1.81E-06,0.03896,0.0019484,0.0082789,0.99362,0.027254,0.84011,0.33875,18.755,5.63E-05,0.0096257,0.0013707,0.051567,0.00052115,5.18E-06,3.81E-05,0.17615,626.67,0.08965,1.97E-05,0.52644,0.00014489,350.61,3.1476,3.8061,3716.3,29.568,5100
1.47E-05,0.040079,0.094236,0.12399,0.0013002,0.28308,0.034458,5.3286,2.2813,0.00017566,0.37892,0.21628,2.8559,0.00011786,0.024692,0.0092257,0.00042583,0.032943,0.019098,4.26E-08,0.2012,0.30612,0.060292,0.023639,0.035762,0.4371,0.64486,13.133,0.0051673,0.0051653,0.0016103,0.0026631,0.0016727,0.003509,0.00021677,0.029712,511.35,6.03E-05,2.33E-05,0.0028673,0.040325,808.25,616.41,184.36,1021.5,135.52,7380
0.0011437,0.0014866,0.0083611,0.017898,0.00053821,0.20399,13.468,0.2495,3.0521,0.0080371,4.5173,0.0023081,0.1073,0.0029577,0.39343,0.00022248,0.0004658,4.2671,0.00048326,3.10E-06,0.92618,0.0046735,0.00018809,0.0035239,0.42941,0.012059,0.034732,69.101,0.0023889,0.50405,0.037969,0.18141,5.31E-05,0.00041144,0.0019699,0.00022165,135.72,0.096849,0.003031,0.29169,0.00019076,19.504,26.268,62.357,469.97,1048.6,13020
0.0031072,0.0051903,0.0028586,0.031712,0.00025911,0.00013604,1.1447,3.0216,37.811,0.058608,1.5048,0.45185,0.1254,0.00011789,0.88074,0.068797,0.018387,13.045,0.076999,3.86E-06,0.19908,0.00041566,0.031763,1.3508,0.36931,0.032346,0.0060162,7669,0.001818,0.14095,0.00082899,0.0087357,0.00025585,0.027216,3.20E-05,0.080197,26.848,0.00058184,7.68E-05,0.010308,0.00069523,2859.4,171.11,24.966,1.5211,2.0262,6480
1.58E-05,0.0018581,0.055641,0.047066,0.00065302,0.0012563,0.059915,9.368,14.116,0.29102,0.075198,0.027594,0.0041534,0.0020555,0.0042208,6.48E-05,0.00020988,0.0041259,0.083578,1.85E-05,0.87143,0.17327,0.0029395,0.05345,0.10091,0.00089731,0.012969,871.26,0.00048937,0.003927,0.038187,0.010273,0.00034951,3.22E-05,0.0004679,0.00014615,4.4891,0.0062662,4.96E-05,0.00049199,0.0033663,3705.8,942.93,34.002,730.71,13.082,12300
0.0010038,0.012728,0.20343,0.010449,0.037345,0.33562,0.020809,0.14723,25.385,0.0010572,0.36523,0.00027942,6.9518,5.26E-05,0.04509,0.00031367,0.00080998,1.1152,0.00056236,1.02E-06,5.4128,0.0031333,7.82E-05,0.0027154,0.0044717,0.2103,0.001935,185.53,5.08E-05,0.0017423,0.0090215,0.50817,0.0034956,6.88E-06,0.00020374,0.17228,13.158,0.06765,0.011967,0.31954,0.14139,234.07,38.651,165.21,4881.3,0.97235,7200
0.00075604,0.076735,0.0060145,2.9129,0.44641,0.0088857,0.019767,0.043639,46.058,0.28376,4.5194,1.0264,0.074072,0.0016901,11.127,0.12807,2.27E-05,4.63,0.016892,4.19E-06,1.1309,5.22E-05,0.0080187,0.15064,0.00010375,0.0021955,0.021224,21.116,1.02E-05,0.0079997,0.00036292,1.3393,0.0011494,0.032498,0.00011794,0.20638,17.716,1.36E-05,0.00026027,0.00031463,0.0015986,559.63,4.0559,7611.8,3791.9,10.707,12900
0.00021979,0.042629,1.0699,0.012229,0.0030885,0.0013106,0.27523,1.4634,75.849,0.0032168,0.0077892,0.00089422,0.097073,0.0021633,0.13529,0.00091804,0.075067,0.0686,0.12309,3.07E-09,1.6461,0.23826,0.0002491,18.675,5.47E-05,0.00054809,0.000527,13.833,0.02592,0.000418,1.5376,0.20422,0.00011539,0.00014403,0.00070449,0.0039771,11439,0.0046394,1.69E-05,0.010972,0.0037459,9630.7,59.436,5.6714,4.4329,32.533,1560
0.00022242,0.013085,0.037073,0.0070593,0.48296,0.00082348,1.0836,3.8551,51.998,0.00075241,1.0526,0.0016002,0.0027728,0.00019537,0.06517,0.080845,1.16E-05,1.6736,3.92E-05,2.11E-07,0.39708,0.01101,0.0065728,0.45756,0.23328,0.038277,0.003135,480.8,0.0015902,0.01241,0.00081678,0.71293,0.0019093,0.023878,0.010465,0.030024,5.1816,0.0028404,6.55E-05,0.01337,0.011863,370.28,617.06,8.3237,1460.8,95.81,1260
0.0020014,0.0038549,0.47806,0.055926,0.00010905,0.21119,0.054927,0.60389,7.2112,0.00020931,0.030625,0.089121,0.0011042,0.00085813,0.43752,0.0014522,0.097158,15.805,0.18869,3.50E-08,0.83246,6.20E-05,0.00023691,0.56665,0.0011677,0.015909,0.0008718,624.33,5.13E-05,0.0089384,0.010501,8.9201,0.01352,1.09E-05,0.041357,0.00080269,559.66,0.00028638,0.00030315,0.0012603,0.074615,53.281,0.91088,1.4956,0.62215,6.3173,5040
1.09E-05,0.00097347,3.102,0.20762,0.0082522,0.74982,0.034784,0.078155,21.884,0.00014598,0.57024,0.057774,0.10595,0.0011965,0.47859,8.88E-05,1.09E-05,0.003445,0.0026833,2.27E-07,0.068368,0.11692,0.001245,0.010038,0.29352,0.0075813,0.062692,7384.3,0.02306,0.00040256,0.00034317,4.5532,0.03985,0.040368,0.015529,0.0019154,76.961,1.46E-05,0.00026422,0.77103,0.18768,24148,86.636,28.281,324.37,186.43,11280
0.0017936,0.0012313,0.021411,0.002646,0.036012,0.0082276,0.57996,0.021327,6.1293,0.0066788,0.010891,0.0015282,0.0015411,0.0010892,2.3348,0.21856,0.010133,0.75938,0.0028746,1.80E-08,0.089198,0.012,0.0068708,0.0051407,9.20E-05,0.01736,0.00080906,4.8355,0.028128,0.00064886,0.00033802,0.10284,3.59E-05,0.017987,0.00033686,0.014403,473.57,0.039999,7.64E-05,0.25617,0.010559,40.175,1.3487,30.871,68.608,5.7678,3240
0.00021531,0.0007573,0.34077,0.058604,0.03972,0.019281,0.3013,11.002,49.509,0.00084474,6.4609,0.0016298,0.0013871,1.71E-05,5.1754,0.0087616,0.00085815,0.0052559,0.00023616,2.58E-07,0.010462,0.0048806,0.055882,17.78,0.012954,1.5141,0.036545,407.46,0.014405,0.00033456,0.0024402,0.021176,0.00019145,0.0084343,0.041822,0.00031925,44.24,8.42E-05,7.31E-06,0.46381,0.76306,5093.7,0.14736,3.8452,34.225,4332.8,3600
6.29E-06,0.081616,0.054536,0.0064688,0.018844,0.046976,0.03547,3.6451,7.1207,0.0001644,0.010407,0.0033038,0.012474,0.00012573,1.9224,0.13953,0.00016191,0.0034546,0.0022099,2.59E-07,0.14759,0.019513,0.0022208,4.7649,0.034614,0.0022177,0.00039786,38.708,0.0017048,0.097347,0.00083825,0.94872,0.021249,5.12E-06,3.80E-05,0.013182,6.2236,1.31E-05,6.56E-06,0.0074011,0.064665,16884,364,847.33,82.106,1992.9,6540
0.00015891,0.00085566,0.00056212,0.037807,0.052958,0.042677,0.017262,0.14921,59.93,0.0044821,1.4132,0.011738,2.4052,0.00031862,0.34028,0.013932,1.89E-05,0.02342,0.15418,2.83E-08,0.41458,0.0028508,2.19E-05,0.81947,0.015001,0.02015,0.013069,3535,0.0055397,0.0023959,0.45936,0.038379,0.0017271,0.0086598,0.00010024,0.028913,882.98,0.020336,0.00041289,0.032878,0.052509,198.52,11.503,1052.9,114.41,2.1457,5700
0.0005626,0.00063418,0.34351,0.16452,0.0005042,0.00046573,0.29762,14.779,1.8995,0.00013441,20.988,0.002121,2.64,0.0001744,0.011126,0.10756,0.0713,0.019519,0.00095788,6.81E-09,0.0089797,0.056694,0.00031292,0.0020582,0.18359,2.5861,0.0015178,354.07,0.007033,0.68693,1.2347,0.084103,0.00065548,0.0054423,0.044481,0.002495,26858,0.00028596,6.32E-05,0.61678,0.012005,93.046,6.7287,3.0044,0.51727,5.5026,8160
0.0019244,0.0026536,0.00067796,0.25887,0.0089176,0.00049556,0.01785,0.18234,1.8998,0.014883,8.6265,0.0030372,0.044968,0.015981,2.3936,0.047942,1.45E-05,0.0047781,0.00068801,5.57E-09,0.87351,0.12318,0.053455,0.35092,0.0042565,0.56043,0.61333,35835,3.87E-05,0.00035212,0.7474,0.019025,0.012336,0.00078566,0.00016919,0.013264,7.0156,1.02E-05,8.43E-05,0.28238,0.049096,2952.5,65.353,74.457,647.63,1323.6,6660
0.00018302,0.00011389,0.0050814,0.0051195,0.062888,0.00055305,0.072076,0.54862,1.939,0.084305,2.4503,0.0052178,0.0056349,0.0049218,1.9798,4.60E-05,0.00011857,0.60911,0.10805,1.42E-06,4.2267,0.12825,0.0034992,0.088476,0.26769,0.073576,0.00022186,7.9214,1.67E-05,0.0083815,0.00036174,0.0016155,7.95E-06,0.014729,0.00014936,0.0037032,11.945,0.0001116,4.10E-05,0.4898,0.087488,59732,0.22028,6031.3,2310.8,79.976,10080
1.55E-05,0.0031296,0.036438,7.3327,0.21163,0.12578,7.5695,0.6943,61.671,0.0056926,0.090003,0.0021969,2.8547,0.0011581,10.495,0.00014992,0.0045236,0.10572,0.0061246,1.68E-07,0.021307,0.40012,1.65E-05,0.065578,0.017336,0.0011939,0.00015591,10.462,0.0042141,0.00098667,0.00023205,0.0021835,0.0075157,1.64E-05,0.039243,0.00026096,177.81,0.00073926,0.023816,0.00020425,0.00016264,1607.4,0.25927,1.2775,5.3482,4.3548,12360
4.23E-05,0.00043695,0.040948,0.0033553,0.00057872,0.00024241,0.014795,0.078766,6.1011,0.14712,1.8655,0.0013763,0.16806,0.034477,0.45218,0.0056728,8.93E-05,0.00275,0.032702,1.36E-08,0.35818,0.00015185,0.00010466,0.00261,8.42E-05,0.0061169,0.0075716,8.3733,0.00014246,0.10178,0.023628,2.0716,3.91E-05,6.95E-05,0.0016498,0.003174,24143,0.001445,0.00029999,0.00033793,0.33627,1712.1,19.894,56.455,4.4075,10.061,9180
1.11E-05,0.00012906,0.26545,0.0045544,0.0046222,0.0012838,4.8572,0.031668,11.501,0.032754,0.012781,0.8215,1.1623,1.73E-05,10.729,0.03941,0.00017064,0.11034,0.14386,7.56E-07,0.51147,0.00038656,0.050398,17.625,0.00012072,2.3564,0.0009399,475.7,0.024742,0.28915,0.038689,0.0086316,0.0029341,0.00024553,3.51E-05,0.00017188,174.34,0.00027102,3.53E-05,0.23499,0.00202,4497.8,124.69,1112.6,1179.6,0.94385,6000
0.00085245,0.00011096,1.3718,0.25585,0.0016719,0.016388,36.541,0.027962,8.6144,0.00085094,7.7418,0.048083,0.11925,0.00026143,0.64186,0.0041532,0.0005025,0.0028707,0.00022792,5.40E-06,18.479,0.024084,0.046866,3.6718,0.35234,0.17048,0.036569,5817.9,0.00011049,0.043219,0.0019274,0.72142,0.0078877,2.40E-05,0.018652,0.1879,110.19,7.19E-05,5.62E-06,0.37266,0.016257,6810.9,5.6899,1924.8,1.5806,1986.5,4320
3.70E-05,0.00064274,2.8662,0.7964,0.0086425,0.01362,0.085506,1.9377,5.7534,0.0046793,3.0996,0.098897,0.027291,0.00071375,6.0567,0.0050529,0.098638,11.945,0.019661,3.08E-08,12.752,0.0010433,0.00019936,0.0028683,0.0026418,0.096271,0.3031,427.5,0.00055616,0.12953,0.061685,5.4737,0.035135,1.74E-05,9.77E-05,0.0070566,1426.4,4.44E-05,0.0004138,0.67518,0.1036,3207.2,16.466,27.57,209.8,1349.7,5520
5.38E-06,0.000137,0.33368,0.0069785,0.0098806,0.014963,0.069353,24.216,1.0553,0.010767,0.039429,0.63308,0.13434,6.27E-05,1.1023,0.00050082,0.0029919,0.54263,4.19E-05,3.16E-08,0.1288,0.0041248,1.21E-05,0.12149,0.021411,0.0034516,0.0006139,78.607,0.0068289,0.012052,0.03264,0.026777,0.00072935,8.23E-06,0.038069,0.38259,10.182,0.00077635,0.023024,0.62717,0.49503,23.926,490.54,557.65,702.1,990.46,10440
0.00063415,0.018689,0.065829,3.9843,0.090044,0.086518,9.6207,0.018658,17.43,0.33063,0.044926,0.30137,0.0049786,0.00011159,5.2673,0.12511,0.020935,1.6973,0.060864,7.21E-08,13.116,0.27034,0.00022071,1.2685,0.042073,0.035142,0.52267,5.031,0.056564,0.00054755,0.011181,2.6698,0.0032196,0.0003874,0.00051768,0.0028896,9901.5,0.00013876,4.45E-05,0.19473,0.00020854,3759.8,851.34,7272.8,5.8689,1046.4,4320
0.0001079,0.0011286,0.054549,0.0043854,0.00010279,0.00025888,0.080786,35.281,1.0505,0.18369,0.26681,0.0038041,0.0059608,3.68E-05,0.024522,0.00014502,0.023215,0.47387,0.0012982,2.58E-09,0.12575,0.033889,3.48E-05,0.10376,0.055204,0.91718,0.83757,361.94,0.0046946,0.14643,0.090323,0.0099603,0.03975,0.00037243,0.0028545,0.42579,3151.7,0.01611,0.0091352,0.0023139,0.0002714,87967,466.41,66.082,1.0691,1555.4,1320
5.59E-05,0.0023414,0.23984,0.02118,0.16091,0.020824,2.2728,0.051484,1.2391,0.092842,0.49242,0.45009,0.03328,0.0002922,3.118,0.0012325,0.0038069,5.9137,0.00015682,2.16E-07,0.34576,0.033174,2.37E-05,0.024055,0.21188,0.12389,0.51034,39.703,0.08161,0.0018303,0.91356,0.091801,0.0032011,0.00075983,0.0004472,0.75153,99.465,6.16E-05,0.028765,0.0015495,0.10419,11.865,112.63,1900.9,2.0679,47.358,5880
0.001888,0.0023145,1.6681,0.9614,5.71E-05,0.28269,0.025904,0.0076485,10.698,0.00045186,0.012675,0.0019478,0.0029016,0.0017348,6.9002,0.019981,3.41E-05,0.0040112,0.023851,1.34E-06,2.5925,0.012268,0.0021741,1.0493,0.0013905,0.053095,0.97247,11.451,0.016775,0.0052782,0.015038,0.0057635,0.00064453,6.03E-06,3.78E-05,0.00010699,9266,0.02,0.032503,0.0021354,0.00022839,4543.8,11.457,27.326,365.48,0.86547,4080
0.00013652,0.0055288,0.036187,0.00473,0.0094828,0.0073355,0.29335,1.0848,77.576,0.027385,13.61,0.62698,0.0010228,0.0011647,0.0024369,0.0015263,3.36E-05,0.052333,7.45E-05,1.85E-05,0.054749,0.16233,0.0031621,0.0063149,0.011154,0.016266,0.00027449,7554.9,0.020538,0.019622,0.072575,0.019163,6.02E-06,0.00020494,0.00049129,0.15473,900.98,0.00015743,1.06E-05,0.21521,0.028865,45.104,114.63,5.5147,3.6989,167.81,2760
8.62E-06,0.0027381,0.11674,0.75305,0.025155,0.00048356,0.20466,7.998,1.606,9.84E-05,0.2481,0.00048987,0.43245,0.00021039,10.032,0.00052092,4.70E-05,1.8736,0.00014348,2.00E-09,0.44923,0.19181,0.019647,0.083109,0.0040277,0.034796,0.0062745,6896.1,0.0021256,0.016136,0.0087987,0.052874,0.0034278,7.94E-05,0.0093283,0.00021499,9478.2,0.061911,4.06E-05,0.14936,0.038744,24550,5.0973,107.87,0.97147,823.66,9780
0.00032792,0.012096,0.31242,4.1354,0.00027865,0.062067,0.012837,4.4907,71.324,0.17287,0.087779,0.51364,1.6269,0.0035719,0.057037,0.00010268,0.00022975,0.02434,0.00049169,1.21E-07,0.92832,7.35E-05,1.37E-05,0.27979,0.0033956,0.0050602,0.081309,288.35,0.00021383,0.00019261,0.75316,0.0059595,9.76E-05,0.0072646,0.00014245,0.54209,320.14,0.033574,0.017258,0.19763,0.011584,13.174,916.85,581.69,160.24,3.3688,3480
0.00092371,0.00030166,0.055383,4.9786,0.12285,0.12635,9.5089,0.33905,58.647,0.0024124,40.222,0.90656,0.20756,0.00037663,0.0036874,0.0073796,0.00074086,0.13851,0.090752,3.89E-07,15.284,0.0052244,4.33E-05,4.6016,0.029501,0.040989,0.073485,10367,0.00017663,0.00060239,0.0060255,0.0047659,2.59E-05,0.04264,5.92E-06,0.036915,15.288,0.084722,0.013675,0.00034487,0.0016871,2912.3,2.3464,769.05,14.125,1.1931,2280
0.00025139,7.20E-05,0.0036783,8.4526,0.027493,0.00771,7.1315,33.446,12.678,0.00018069,0.086775,0.0037983,3.2205,0.014811,0.098791,6.21E-05,0.00056187,1.9413,0.0019424,1.03E-06,0.0025534,0.00039121,0.04112,12.058,5.47E-05,0.012452,0.00014253,14032,0.060265,0.1087,0.00025486,3.6559,0.00096154,2.57E-05,0.0028677,0.00010088,5453.3,0.0024651,5.57E-05,0.087168,0.0032592,775.76,84.708,87.544,2220.2,2.8423,8400
0.00012451,0.037116,0.050799,0.018964,0.002766,0.04883,0.90228,33.403,7.4133,0.00033253,1.6694,0.0018255,0.037788,0.0037431,2.9468,0.012265,3.35E-05,0.18701,0.00034227,1.44E-08,0.0029521,0.20675,0.015804,0.050078,0.035418,0.0053551,0.00079014,155.12,4.77E-05,0.001003,0.14297,0.075813,0.018735,0.00091471,3.16E-05,0.033721,1466.6,1.41E-05,8.86E-05,0.042526,0.00028556,1660.1,0.56901,90.922,56.362,348.46,8520
2.18E-06,0.0106,0.00057581,0.29477,0.1131,8.56E-05,0.75786,39.262,18.494,0.00013581,0.3587,0.98104,5.3436,0.0048662,16.439,0.077329,0.00034738,0.4858,0.2036,1.10E-05,0.01104,0.00014154,0.00037952,16.988,0.19519,0.018383,0.0022576,36260,0.0017383,0.36644,0.42898,0.0030881,0.0016304,3.50E-05,0.0056489,0.77135,23.928,0.0042282,0.00060234,0.011966,0.0014249,16.905,248.29,238.55,147.19,2.2453,10380
9.24E-05,0.0092554,0.068719,1.6939,0.015908,0.00035443,0.51306,1.5149,37.738,0.021982,13.707,0.14498,0.0012745,0.076819,0.33849,0.020889,0.0014059,0.038645,0.1015,8.54E-09,0.13343,7.36E-05,7.75E-05,0.00775,0.0023466,0.0047631,0.14258,3238.3,0.00056584,0.0011215,0.40726,0.0022018,8.86E-05,9.70E-06,0.013632,0.16895,7.056,2.26E-05,7.18E-05,0.092124,0.004703,3830.9,454.16,851.09,2.1667,1202.5,7140
0.00019439,0.00070405,0.0028726,6.4711,0.037011,0.28338,1.2577,1.5282,36.543,0.00086392,1.2298,0.0021436,0.028194,0.014132,0.48604,0.13084,4.48E-05,0.0077532,0.011707,4.17E-06,0.031062,0.0072358,3.11E-05,11.919,0.00010281,0.12616,0.0084287,612.04,0.0023121,0.010198,0.040322,0.50184,2.13E-05,0.00056291,0.00013492,0.00010591,87.28,0.037458,0.020066,0.0091689,0.12758,34522,3.2531,1.0343,108.03,213.79,9420
1.65E-05,0.00010377,0.49256,0.0023354,0.13376,0.00019572,29.22,8.9821,10.468,0.05694,0.89416,0.31529,0.002896,0.062525,0.29964,0.0068004,1.42E-05,0.017838,6.94E-05,5.19E-06,9.1029,0.020395,5.25E-05,0.84136,0.021373,4.2212,0.00033965,1716.3,0.00051469,0.0065174,0.10993,6.7582,0.0060353,0.00010091,0.00026928,0.014726,344.37,0.041265,0.00013745,0.033762,0.00022866,355.83,4.42,33.061,33.598,3751,8220
1.27E-06,0.00013775,0.0069233,0.0028547,0.00021904,0.28103,13.611,24.184,12.211,0.0051727,12.736,1.1429,2.5802,1.44E-05,0.0048089,0.00014248,6.28E-05,0.81077,0.0024366,7.55E-09,0.0041217,0.0032362,0.00011487,0.35167,0.10421,0.0078326,0.094682,1670.3,0.0061547,0.50111,0.0034211,0.08876,0.0076056,0.037703,1.76E-05,0.29032,53.032,0.00025993,0.0015618,0.0001289,0.00029245,553.14,37.278,1379.8,535.32,704.1,8580
